id,Title,Director,Vote_Average,Genre,Year,Original_Language,Overview,Poster_Url,Trailer,Price
5072,Diário de um Banana,Thor Freudenthal,6.3,Comédia,2010,Inglês,"Greg Heffley está destinado a viver grandes coisas, mas primeiro ele precisa sobreviver à experiência mais assustadora e humilhante da vida de qualquer garoto - o ginásio. E isso não vai ser fácil, pois ele está cercado por garotos peludos sardentos, grandalhões intimidadores e uma fatia de queijo com piolhos nucleares.",https://image.tmdb.org/t/p/w500/tY58gmX8031nEX76v76acQyqi6U.jpg,https://www.youtube.com/watch?v=GABtA7olFVY,19
5073,Ladrões,John Luessenhop,6.2,Ação,2010,Inglês,"Um grupo de bandidos acostumados a executar assaltos sem deixar vestígios resolve se aposentar, mas para isso precisam executar um último ""serviço"" que irá render a bolada de US$ 20 milhões. O único problema é que agora o detetive Jack Welles está disposto a atrapalhar a carreira deles e não vai medir esforços para colocá-los atrás das grades.",https://image.tmdb.org/t/p/w500/zlMlXCzoehhc7fSYJWepUBZFdTW.jpg,https://www.youtube.com/watch?v=i0CiMVw1BPM,15
5074,O Lobisomem,Joe Johnston,5.9,Terror,2010,Inglês,"O ator Lawrence Talbot (Benicio Del Toro), quando criança, sofreu com a morte de sua mãe e nunca mais voltou a morar com o pai (Anthony Hopkins). Mais de duas décadas depois do ocorrido, ele é chamado por sua futura cunhada Gwen Conliffe (Emily Blunt) para ajudá-la a encontrar o noivo desaparecido. Ao retornar para a casa do pai, Talbot acaba se envolvendo numa investigação sobre violentas mortes que acontecem nas noites de lua cheia, entrando em contato com o seu passado e descobrindo um segredo que mudará para sempre a sua vida.",https://image.tmdb.org/t/p/w500/2lsbwPdWfnr3NwVfPzASZI8FJlK.jpg,https://www.youtube.com/watch?v=5JB1NY2xut8,14
5075,Tucker e Dale Contra o Mal,Eli Craig,7.4,Comédia,2010,Inglês,"Dois caipiras, Tucker e Dale, tornam-se vítimas da insanidade de um grupo de jovens em férias, que os confundiu com assassinos. Quando eles vêem Dale tentando salvar uma de suas amigas que está se afogando, acham que ele a está levando para ser assassinada em um cabana no meio da floresta. Tentando resgatar a amiga, o grupo de jovens se separa e Tucker e Dale tentam entender por que esses garotos estão se matando.",https://image.tmdb.org/t/p/w500/zT368wveLMmfzsCw4pLgtQ0vsKP.jpg,https://www.youtube.com/watch?v=l1t8OZn_uhE,14
5076,Burlesque,Steve Antin,7.2,Drama,2010,Inglês,"Ali (Christina Aguilera) deixou sua pequena cidade natal em busca do sucesso em Los Angeles. Logo ao chegar ela conhece a boate Burlesque, especializada em shows musicais de belas mulheres, que sempre se apresentam usando playback. O local é gerenciado por Tess (Cher), que nega uma chance a Ali. Ela insiste e consegue ser contratada como garçonete, graças à ajuda do balconista Jack (Cam Gigandet). Ali passa a acompanhar todos os shows, decorando as canções e coreografias. Quando Tess e seu braço-direito Sean (Stanley Tucci) realizam uma audição em busca de novas bailarinas, Ali aproveita a chance para mostrar do que é capaz.",https://image.tmdb.org/t/p/w500/oCTvLdp6YDmKl525uk6qlJUiViS.jpg,https://www.youtube.com/watch?v=_KqN85L-Vzk,18
5077,O Escritor Fantasma,Roman Polanski,6.8,Thriller,2010,Inglês,"Um escritor de sucesso concorda em finalizar as memórias de Adam Long, o ex-primeiro-ministro britânico, e seu editor lhe garante que é a maior oportunidade de sua vida. Mas o escritor começa a descobrir evidências sugerindo que seu predecessor sabia de um segredo sombrio de Long e pode ter sido morto para evitar que a verdade viesse à tona.",https://image.tmdb.org/t/p/w500/oQXYpkNeXvL2GeUzKNhM825nKnd.jpg,https://www.youtube.com/watch?v=B3NrIz5lwVo,19
5078,"Ela Dança, Eu Danço 3",Jon M. Chu,6.8,Drama,2010,Inglês,"Um unido grupo de dançarinos de rua, que inclui Luke e Natalie, se une ao calouro da Universidade de Nova York Moose. Eles disputam contra os melhores dançarinos de hip hop do mundo em uma competição de alto risco, que mudará suas vidas para sempre.",https://image.tmdb.org/t/p/w500/y9eOOfBdSqjeqDLUeX35Q825AzF.jpg,https://www.youtube.com/watch?v=BzHUShfEOwU,12
5079,Deixe-me Entrar,Matt Reeves,6.8,Drama,2010,Inglês,"Owen é um garoto solitário, que vive com a mãe e é sempre provocado pelos valentões da escola. Um dia ele conhece, perto de sua casa, Abby. Sempre nas sombras, ela aos poucos de aproxima de Owen e logo se tornam amigos. Só que Abby possui um segredo: ela é muito mais velha que sua aparência indica e necessita de sangue para sobreviver. Para consegui-lo, seu acompanhante realiza assassinatos na surdina, de forma a retirar o sangue das vítimas e levá-lo para Abby.",https://image.tmdb.org/t/p/w500/nLtskZmHPLRVRazLGXS7DWY5wtN.jpg,https://www.youtube.com/watch?v=1If96wkAZGI,10
5080,As Múmias do Faraó,Luc Besson,6.2,Fantasia,2010,Francês,"Adèle é uma jovem e aventureira repórter capaz de qualquer coisa para conseguir o que quer. Ela vai até o Egito em busca da cura da doença de sua irmã, na tumba secreta de um faraó. Ao retornar para Paris, ela percebe que o pânico tomou conta da população. Um ovo de dinossauro de milhões de anos se chocou misteriosamente no museu e a criatura está aterrorizando a cidade. Além disso, coisas estranhas continuam acontecendo no museu. Mas, nem o perigo e nem todo mistério por trás dos curiosos acontecimentos impedirá Adèle de conseguir salvar sua irmã. Prepare-se, a aventura está apenas começando!",https://image.tmdb.org/t/p/w500/rHps2s8XFQYtyP0lUvF7682ExWo.jpg,https://www.youtube.com/watch?v=fcMID7L0waY,16
5081,16 Desejos,Peter DeLuise,6.3,Fantasia,2010,Inglês,"A história de Abby Jensen, uma garota que está ansiosa para completar 16 anos e mantém uma lista secreta de desejos desde que era uma garotinha. Quando o Grande Dia realmente chega, ocorrem profundos desastres, deixando Abby pensar que seu aniversário está arruinado. Mas quando uma misteriosa caixa de velas de aniversário mágicas chega para mudar as coisas, os 16 Desejos de Abby começam a se tornar realidade. Seu dia fica melhor e melhor ... até que ela faz um desejo que ameaça mudar tudo.",https://image.tmdb.org/t/p/w500/cl8nemnK7RZ9U9wxOTEGnzKiU4t.jpg,https://www.youtube.com/watch?v=N4ojtW0nPno,11
5082,Cartas para Julieta,Gary Winick,7.0,Comédia,2010,Inglês,"Em visita à cidade italiana de Verona com seu noivo ocupado, uma jovem chamada Sophie visita um muro onde os desiludidos deixam cartas para a trágica heroína de Shakespeare, Julieta Capuleto. Ao encontrar uma dessas cartas, de 1957, a jovem decide escrever à autora, Claire. Inspirada pela atitude de Sophie, Claire decide procurar por seu antigo amor.",https://image.tmdb.org/t/p/w500/xcrkatLWdrI0662uKo7LTyLEY38.jpg,https://www.youtube.com/watch?v=8j0qMY-LeKM,19
5083,Splice - A Nova Espécie,Vincenzo Natali,5.9,Terror,2010,Inglês,"Clive Nicoli (Adrien Brody) e Elsa Kast (Sarah Polley) ficaram famosos no meio científico pelas suas experiências na combinação do DNA de vários animais, gerando criaturas bizarras. Eles são apaixonados, tanto pelo trabalho que fazem quanto um pelo outro. Agora eles querem dar um passo adiante e combinar o DNA de animais com o de seres humanos, só que seus financiadores vetam a ideia. Eles seguem adiante com a iniciativa, em segredo. O resultado desta experiência é Dren (Delphine Chanéac), um ser cujo ciclo de vida extremamente rápido faz com que atinja a fase adulta em questão de meses. Clive e Elsa tentam manter Dren em segredo, mas logo a ligação entre eles deixa de ser meramente científica para se tornar pessoal.",https://image.tmdb.org/t/p/w500/lxZibGnPJJTq47J63RUSxG2vDf5.jpg,https://www.youtube.com/watch?v=8pIeSYhipUs,18
5084,A Ressaca,Steve Pink,6.0,Ficção científica,2010,Inglês,"Após viverem um tempo separados, quatro amigos juntam-se quando um deles quer se suicidar. Nenhum deles está feliz com suas vidas, então decidem ir para um resort de esqui, onde têm a oportunidade de curtirem um tempo juntos. Depois de uma noite bebendo dentro de uma banheira, eles acordam em 1986 e têm a chance de reescrever o passado.",https://image.tmdb.org/t/p/w500/iH0siCuPLBLFGrN4no4Egfwpwx.jpg,https://www.youtube.com/watch?v=8L1_bfe6yXk,18
5085,O Último Exorcismo,Daniel Stamm,5.7,Terror,2010,Inglês,"Numa fazenda no estado de Louisiana, nos Estados Unidos, Louis Sweetzer (Louis Herthum) acredita que sua filha Nell (Ashley Bell) está possuída por um demônio. Ele chama o reverendo Cotton Marcus (Patrick Fabian), com dezenas de exorcismos realizados, para salvar a jovem. Marcus decide filmar este seu último exorcismo, mas o que encontra no local é diferente de tudo que já tinha visto antes.",https://image.tmdb.org/t/p/w500/j2LYeG2Dsb6aETdhZtvGDVC772J.jpg,https://www.youtube.com/watch?v=F3cI0pArMA0,16
5086,Repo Men: O Resgate de Órgãos,Miguel Sapochnik,6.3,Ação,2010,Inglês,"É o ano de 2025 e uma empresa enorme conhecida como The Union revolucionou o mundo da medicina criando órgãos humanos artificiais. O único problema é que as pessoas que se beneficiam do transplante ficam com uma dívida pesada com a empresa. Se as contas não são saldadas, indivíduos chamados repo-men vêm cobrar a dívida.",https://image.tmdb.org/t/p/w500/1uJZLLhEs6CVyQWohaa7xqthdaq.jpg,https://www.youtube.com/watch?v=P0LkMrPMMhw,20
5087,Jonah Hex: Caçador de Recompensas,Jimmy Hayward,4.9,Ação,2010,Inglês,"Saido dos quadrinhos e das graphics novels, o legendário Jonah Hex, um caçador de recompensas andarilho marcado por seu rosto desfigurado, um atirador durão e cínico que consegue localizar qualquer pessoa e qualquer coisa. Além de ter escapado da morte, Jonah tem uma história de vida violenta, cheia de mitos e lendas que o deixaram com um pé no mundo real e outro no ""outro lado"". Sua única ligação dentre os humanos é Leila, cuja vida em bordéis também lhe deixou cicatrizes profundas. Mas o passado de Jonah está prestes a alcançá-lo quando o exército americano lhe faz uma proposta irrecusável: em troca de anistia, ele precisa encontrar e deter o perigoso terrorista Quentin Turnbull. Turnbull, que está reunindo um exército e se preparando para abrir as portas do inferno, também é o mais antigo inimigo de Jonah e não vai parar até vê-lo morto.",https://image.tmdb.org/t/p/w500/ageBP5EWpmdGKJmp0RhsNDIDRh5.jpg,https://www.youtube.com/watch?v=y_K5e8ZNDWU,16
5088,Entrando Numa Fria Maior Ainda com a Família,Paul Weitz,5.7,Comédia,2010,Inglês,"Greg Focker finalmente começou a obter o respeito de seu sogro Jack Byrnes, um ex-agente da CIA, mas um importante teste ainda está para acontecer: será que Greg poderá provar que está preparado para ser o próximo chefe da família Focker... ou o laço de confiança será desfeito para sempre?",https://image.tmdb.org/t/p/w500/sfxIBVk9CuLABAiC0uuAeONQ0sX.jpg,https://www.youtube.com/watch?v=EYRd0N7-9e8,20
5089,O Fim da Escuridão,Martin Campbell,6.4,Crime,2010,Inglês,"Thomas (Mel Gibson) é um detetive policial que testemunha o assassinato da filha ativista na porta de sua casa. Perturbado pela perda e convencido de que ele era o alvo, Thomas parte para uma investigação obcecado por justiça. As evidências o levarão a descobrir um complexo esquema de corrupção envolvendo políticos e a indústria de armas nucleares norte americanas.",https://image.tmdb.org/t/p/w500/dKfDUWmaxrWAtw4xP95hlOi4c4u.jpg,https://www.youtube.com/watch?v=s84n7JbS2Pg,16
5090,Querido John,Lasse Hallström,6.8,Drama,2010,Inglês,"John Tyree é um jovem soldado que está em casa, licenciado. Um dia ele conhece Savannah Curtis, uma universitária idealista em férias, por quem se apaixona. Eles iniciam um relacionamento, só que logo John precisará retornar ao trabalho. Dentro de um ano ele terminará o serviço militar, quando poderão enfim ficar juntos. Neste período eles trocam diversas cartas, onde cada um conta o que lhe acontece a cada dia.",https://image.tmdb.org/t/p/w500/uD0p6CgVhBBJKiYFdqeU1C6PMmd.jpg,https://www.youtube.com/watch?v=r0fq5dd0C60,14
5091,Juntos Pelo Acaso,Greg Berlanti,6.9,Comédia,2010,Inglês,"Holly é uma banqueteira de sucesso e Messer é um promissor coordenador de esportes. Após um primeiro encontro desastroso, a única coisa que compartilham é a antipatia que têm um pelo outro e o amor pela afilhada, Sophie. Quando, de repente, se tornam a única família de Sophie, Holly e Messer vêem-se obrigados a colocar suas diferenças de lado. Tentando equilibrar suas ambições profissionais e eventos sociais concorrentes, eles terão que encontrar sentimentos em comum para conseguir viver sob o mesmo teto.",https://image.tmdb.org/t/p/w500/iPNVHYV3OmhONO3GGNGQb4R3QLP.jpg,https://www.youtube.com/watch?v=Ib3hZ1r3n0w,16
5092,Centurião,Neil Marshall,6.2,Aventura,2010,Inglês,"O Império Romano controla do Egito à Espanha, do leste até o Mar Negro. Entretanto ele enfrenta problemas no norte da Grã-Bretanha, devido às táticas de guerrilha usadas por seus inimigos. Um súbito ataque à fronteira do Império Romano deixa apenas Quintus Dias como sobrevivente. Ao lado do general Viriuls ele marcha rumo ao norte, no intuito de encontrar seus inimigos e eliminar o líder deles, Gorlacon.",https://image.tmdb.org/t/p/w500/uVucoa12iePyXRj6kcv9sGO4aLB.jpg,https://www.youtube.com/watch?v=KOZs2_i_cDE,18
5093,As Viagens de Gulliver,Rob Letterman,5.2,Família,2010,Inglês,"Lemuel Gulliver trabalha como entregador de correspondências para um jornal de Nova York. Quando viaja a trabalho para o Triângulo das Bermudas, seu barco é desviado por uma tempestade e vai parar na cidade mágica de Liliput, onde as pessoas são bem pequenas.",https://image.tmdb.org/t/p/w500/dVuMRrE6zFvivQPifg7CQnV1b5j.jpg,https://www.youtube.com/watch?v=dFtyoFyDRn0,15
5094,2019: O Ano da Extinção,Michael Spierig,6.3,Ação,2010,Inglês,"No ano de 2019, uma praga transformou quase todos os humanos em vampiros. Com a queda do suprimento de sangue, a dividida raça dominante planeja sua sobrevivência, enquanto um pesquisador trabalha com um grupo de vampiros disfarçados em busca de um modo de salvar a humanidade.",https://image.tmdb.org/t/p/w500/yWkkCjHaJaxEEbWTTNunYPNxqYo.jpg,https://www.youtube.com/watch?v=p2yfpkOMyvY,18
5095,A Lenda dos Guardiões,Zack Snyder,6.8,Animação,2010,Inglês,"Soren (Jim Sturgess) é uma corujinha fascinada pelas histórias épicas contadas pelo pai sobre os Guardiões de Ga’Hoole, míticos guerreiros alados que lutaram em uma grande batalha para salvar a espécie de uma grande ameaça. Por outro lado, seu irmão Kludd (Ryan Kwanten) zomba dele e tem ciúmes, procurando sempre atrair a atenção do pai. Um dia os dois são capturados e caem nas mãos dos Puros, corujas do mal que querem dominar o Reino do Oeste e a Grande Árvore.",https://image.tmdb.org/t/p/w500/zWx7qwzT0WDRUaJafnotACJDX3e.jpg,https://www.youtube.com/watch?v=TH4KtC3SxZw,12
5096,Caçador de Recompensas,Andy Tennant,5.9,Ação,2010,Inglês,"Milo Boyd, um caçador de recompensas que está na pior, consegue o trabalho dos seus sonhos quando é designado para encontrar sua ex-esposa, a repórter Nicole Hurly. Milo acha que vai ser moleza, mas nada é fácil entre ele e Nicole. O ex-casal se digladia – até que se veem tendo de fugir para salvar suas próprias vidas.",https://image.tmdb.org/t/p/w500/wyIANaZeJC1PXaSe9DrT3C0Hv8H.jpg,https://www.youtube.com/watch?v=KSTJsjEaUaw,15
5097,Batman: Contra o Capuz Vermelho,Brandon Vietti,7.7,Mistério,2010,Inglês,"Batman enfrenta o maior de todos os seus desafios quando o misterioso Capuz Vermelho toma Gotham City  de assalto. Parte vigilante, parte criminoso, o Capuz Vermelho inicialmente limpa as ruas da cidade com a  mesma eficiência do Batman, mas sem seguir o mesmo código de ética do Cavaleiro das Trevas. Para ele,  matar é sempre uma opção. E quando o Coringa fica dividido entre os dois, a dura verdade vem à tona e  velhas feridas são reabertas.",https://image.tmdb.org/t/p/w500/yx8MJ6Vk4taCfI6EKkvhd2oUX2k.jpg,https://www.youtube.com/watch?v=EcFghlzjEak,13
5098,Pânico na Neve,Adam Green,6.0,Thriller,2010,Inglês,"Um dia típico nas montanhas se torna um pesadelo gelado para três esquiadores que ficam presos em um teleférico antes de sua última descida. A equipe da estação de esqui desliga as luzes da pista e o trio percebe, em pânico, que foram esquecidos. Com hipotermia e queimaduras de frio, os amigos são forçados a tomar medidas extremas para sair da montanha, antes que morram congelados.",https://image.tmdb.org/t/p/w500/1F0RJOWzYFeounRncvXjUCc8Tmp.jpg,https://www.youtube.com/watch?v=uPfEyU089jo,20
5099,Atividade Paranormal 2,Tod Williams,5.8,Terror,2010,Inglês,"A família Reys se muda para uma nova casa no sul da Califórnia sem saber que o novo lar já está ocupado. Ao chegar em casa um dia, encontram a residência toda vandalizada, mas sem sinais de invasão ou roubo. Eles decidem instalar câmeras para pegar os responsáveis, mas nada os prepararia para o que vem a seguir.",https://image.tmdb.org/t/p/w500/gNouQyuRIVkjxtjtgz5aMO2YMIO.jpg,https://www.youtube.com/watch?v=ftD6rIAR-Hw,15
5100,Super,James Gunn,6.5,Comédia,2010,Inglês,"Frank foi deixado por sua mulher e sua reação a este choque é criar um alter ego super-herói, que combaterá todos os criminosos que cruzarem seu caminho, independente da importância de seus delitos.",https://image.tmdb.org/t/p/w500/jZrRMGSajZQehg8mz74A5A00L3.jpg,https://www.youtube.com/watch?v=tLj_Bzw8n90,12
5101,Morte no Funeral,Neil LaBute,5.9,Comédia,2010,Inglês,"Uma família desajustada se junta para o enterro do patriarca. Quando um homem misterioso aparece e ameaça chantagear a família com um segredo obscuro do falecido, seus filhos tentam de tudo para não deixar que os presentes descubram.",https://image.tmdb.org/t/p/w500/raHwBfrpOQ2B24EXg2ntTD1Qn4g.jpg,https://www.youtube.com/watch?v=LkbR3nQqcrk,13
5102,Senna,Asif Kapadia,8.1,Documentário,2010,Inglês,"Um documentário sobre Ayrton Senna e sua carreira na Fórmula 1, mostrando sua jornada física e espiritual, tanto na pista quanto fora dela; sua busca pela perfeição e sua transformação definitiva de um novato extremamente talentoso, que explodiu na F1 em 1984, ao mito, após o trágico acontecimento de Ímola, em 1994. Produzido com a cooperação da família Senna e da Fórmula One Management, é o primeiro documentário oficial sobre a vida do piloto, com material de arquivo surpreendente e, em grande parte, inédito.",https://image.tmdb.org/t/p/w500/j0DbcqFzXB6Bk9fqvgcp1iZG8wj.jpg,https://www.youtube.com/watch?v=QOQLeqRcgKc,12
5103,Meu Nome é Khan,Karan Johar,8.0,Drama,2010,Hindi,"Um homem muçulmano indiano, que sofre de síndrome de Asperger, é preso por engano como um suspeito de terrorismo após o 11 de Setembro em Los Angeles.",https://image.tmdb.org/t/p/w500/gzrodQoWY2v8XEfFAT7pNRL5uMf.jpg,https://www.youtube.com/watch?v=XAtPpjEZwC8,10
5104,Um Homem Misterioso,Anton Corbijn,6.0,Crime,2010,Inglês,Uma missão na Suécia acaba mal e o assassino Jack se muda para o interior da Itália para se manter anônimo. Jack acaba fazendo amizade com um padre local e tem um romance ardente com uma linda mulher. Mas sair do anonimato pode ser um erro fatal para ele.,https://image.tmdb.org/t/p/w500/hPdrnldwY8Ds7ToYz259zQONBzI.jpg,https://www.youtube.com/watch?v=hPYRslx1w4Y,19
5105,A Última Música,Julie Anne Robinson,7.2,Drama,2010,Inglês,"Ronnie Miller tem 17 anos, é filha de pais divorciados e seu pai mora longe de Nova York, numa cidade praiana. Após três anos de separação, ela ainda sente raiva por tudo o que aconteceu até o dia em que sua mãe decide enviá-la para passar o verão com ele. Uma vez lá, depois de conhecer novas pessoas e paixões, ela encontra alguém que, além de bom músico e professor, é, acima de tudo, um verdadeiro pai.",https://image.tmdb.org/t/p/w500/nxIfYoPSpQmwhotMYZUVYfMbiYq.jpg,https://www.youtube.com/watch?v=tlQpJAcNzJg,10
5106,Missão Quase Impossível,Brian Levant,5.9,Ação,2010,Inglês,"Bob Ho é um agente secreto da CIA, que decide largar o serviço para poder se dedicar mais a Gilliam, sua namorada. Bob deseja se casar com Gilliam mas antes tem uma missão complicada: conquistar Farren, Ian e Nora, os filhos dela. Ele tem sua grande chance quando Gilliam precisa viajar de última hora, deixando as crianças sob seus cuidados. Só que uma das crianças faz, por engano, o download de uma fórmula secreta que está no computador de Bob. Esta é a chance aguardada por seus inimigos para atacá-lo.",https://image.tmdb.org/t/p/w500/ccoL6SB1efI9epaLrqxwHVZ8uKN.jpg,https://www.youtube.com/watch?v=7MDe2lgqivI,18
5107,22 Balas,Richard Berry,6.7,Drama,2010,Francês,"Depois de anos vivendo fora da lei, Charly Mattei, resolveu nos últimos três anos se dedicar a família e viver harmoniosamente com sua esposa e seus dois filhos pequenos. No entanto, em uma manhã de inverno ele é encontrado em um estacionamento com 22 balas no corpo e apesar de muitos acreditarem que ele havia morrido, Charly misteriosamente sobrevive. Agora ele sai à caça de Tony Zacchia, o único homem que se atreveria a tentar matá-lo. Zacchia cometeu apenas um erro: ele falhou.",https://image.tmdb.org/t/p/w500/3EkhsU6augJjLU83AiONvs3y97s.jpg,https://www.youtube.com/watch?v=P0SzfMNmqxQ,18
5108,StarStruck: Meu Namorado é uma Superestrela,Michael Grossman,7.0,Romance,2010,Inglês,"Quando o jovem e carismático pop star Christopher Wilde esbarra em Jessica Olson, uma garota de uma cidade pequena, eles começam a viver hilárias aventuras tendo Hollywood como cenário.",https://image.tmdb.org/t/p/w500/zeWTqj0ENq6MneTaUt4VCWnpIFQ.jpg,https://www.youtube.com/watch?v=PmqQyrycpmE,17
5109,Detenção,Paul T. Scheuring,6.4,Thriller,2010,Inglês,"O desempregado Travis se inscreve em um experimento psicológico, no qual os participantes assumem as identidades dos presos e agentes penitenciários em um presídio vazio, com o pagamento de mil dólares por dia. Um dos participantes, Barris, abraça seu papel de agente penitenciário com espírito de vingança e em pouco tempo os presos se encontram à mercê de seus guardiões. Todos os indivíduos do teste descobrem como violência e crueldade podem facilmente se manifestar no comportamento humano.",https://image.tmdb.org/t/p/w500/98Z8KZ7kVgU47k709OGvrfCRgIo.jpg,https://www.youtube.com/watch?v=QjvfUGO9QX8,18
5110,Monstros,Gareth Edwards,6.2,Drama,2010,Inglês,"Há 6 anos atrás a NASA enviou uma sonda para o espaço para recolher amostras de possível vida alienígena. Ao regressar a sonda caiu na América Central, e pouco tempo depois uma nova forma de vida apareceu no México, colocando metade do México com zona de quarentena na tentativa de conter as criaturas.",https://image.tmdb.org/t/p/w500/5a4z5VpHWzfvXpobzqB7or81Rgn.jpg,https://www.youtube.com/watch?v=Ol6j9xlQN1w,18
5111,Aterrorizada,John Carpenter,5.8,Terror,2010,Inglês,"Kristen (Amber Heard) é uma linda jovem encontrada em frente a uma casa em chamas. Repleta de hematomas e cortes espalhados pelo corpo, ele é imediatamente levada a um hospital psiquiátrico, onde passa a ser tratada em uma ala especial. Desorientada e sem saber o porquê de ter sido levada ao hospital, ela apenas tem a certeza de que não está segura ali. Junto com outras garotas internadas, ela busca um meio de escapar.",https://image.tmdb.org/t/p/w500/6LzsJAsx8M6FBsrDCvUKjSkmmmp.jpg,https://www.youtube.com/watch?v=efKhBTXqi5I,14
5112,Wall Street: O Dinheiro Nunca Dorme,Oliver Stone,6.1,Drama,2010,Inglês,"Após cumprir pena por fraudes financeiras, Gordon Gekko (Michael Douglas) deixa a prisão. Impossibilitado de operar no mercado financeiro, ele dedica seu tempo a realizar palestras e a escrever um livro, onde critica o comportamento de risco dos mercados. Um dia, após uma das palestras, ele é abordado por Jacob Moore (Shia LaBeouf), um operador idealista do mercado de Wall Street. Ele vive com Winnie (Carey Mulligan), filha de Gekko que não fala mais com ele, e usa esta proximidade para conseguir sua atenção. Jacob quer conselhos sobre como agir com Bretton James (James Brolin), um grande investidor que fez com que seu mentor, Lewis Zabel (Frank Langella), tivesse que vender sua tradicional empresa por uma ninharia. Gekko decide ajudá-lo, pedindo em troca que Jacob o ajude a se reaproximar de Winnie.",https://image.tmdb.org/t/p/w500/gcxgnTfeKThWpsenGfGDWjXvUis.jpg,https://www.youtube.com/watch?v=HcMFA2SHES4,12
5113,O Pior Trabalho do Mundo,Nicholas Stoller,6.0,Aventura,2010,Inglês,"Um ambicioso executivo de uma gravadora, Aaron Green, tem que fazer o que parece ser uma tarefa fácil: acompanhar uma estrela de rock, Aldous Snow, até o Teatro Grego de Los Angeles para a o primeiro show de uma turnê. Mas Snow tem outros planos. Sabendo que seu grande amor está na Califórnia, o roqueiro quer reconquistá-la e pode acabar deixando o show em segundo plano.",https://image.tmdb.org/t/p/w500/bGErzv1HNgVin8zCPHLoKBU8yyw.jpg,https://www.youtube.com/watch?v=_xfNED94P1U,18
5114,Quatro Leões,Chris Morris,6.9,Comédia,2010,Inglês,"Nesta comédia satírica, um grupo de aspirantes a homens-bomba bastante desajeitados e fundamentalistas organiza um ataque terrorista no centro de Londres. Isso se não acabarem se matando acidentalmente antes.",https://image.tmdb.org/t/p/w500/niAiMeGd8VL550qBDmu4f3MPwpi.jpg,https://www.youtube.com/watch?v=Ew-SrlQ9tlI,14
5115,Além da Vida,Clint Eastwood,6.1,Drama,2010,Inglês,"Três pessoas são tocadas pela morte de maneiras diferentes. George (Matt Damon) é um americano que desde pequeno consegue manter contato com a vida fora da matéria, mas considera o seu dom uma maldição e tenta levar uma vida normal. Marie (Cécile De France) é jornalista, francesa, e passou por uma experiência de quase morte durante um tsunami. Em Londres, o menino Marcus (Frankie McLaren/George McLaren) perde alguém muito ligado a ele e parte em busca desesperada por respostas. Enquanto cada um segue sua vida, o caminho deles irá se cruzar, podendo mundar para sempre as suas crenças.",https://image.tmdb.org/t/p/w500/xNnd2jFEV9KjNU6M31HoOosloDI.jpg,https://www.youtube.com/watch?v=Fb9-3NzqFzU,14
5116,Uma Manhã Gloriosa,Roger Michell,6.4,Drama,2010,Inglês,"Recém-contratada como produtora de um programa de notícias matutino, Becky Fuller decide revitalizá-lo devido à baixa audiência e traz o lendário âncora Mike Pomeroy, que se recusa a fazer segmentos fúteis como fofocas de celebridade e moda e entra em choque com a coapresentadora.",https://image.tmdb.org/t/p/w500/3PYp95CvjfGaJIaQDWwirbY5Hu7.jpg,https://www.youtube.com/watch?v=SxkTtlQepK0,16
5117,Um Jantar para Idiotas,Jay Roach,5.7,Comédia,2010,Inglês,"Tim (Paul Rudd) é um executivo em ascensão que encontra em Barry (Steve Carell), seu empregado, a pessoa perfeita para participar de um evento chamado ""jantar para idiotas"". Trata-se de um acontecimento onde pessoas ricas possam judiar de outras mais humildes, tornando-as verdadeiros palhaços.",https://image.tmdb.org/t/p/w500/2R1Z99pZWPoG9t9sC1rjhkC0mW3.jpg,https://www.youtube.com/watch?v=34eY5KK5LmI,15
5118,Amor e Ódio,Roselyne Bosch,7.5,Drama,2010,Francês,"1942, Joseph tem onze anos. E numa manhã de junho, ele deve ir à escola, com uma estrela amarela costurada no peito. Recebe o incentivo de um traficante e as provocações de um padeiro. Entre benevolência e desprezo, Jo e sua família descobre a vida numa movimentada em Paris. Na manhã de 16 de julho, sua frágil felicidade balança. É quando ocorre o evento chamado de La Rafle (em francês). A prisão indiscriminada de 13.000 pessoas que são amontoados, nos campo de Beaune-La-Rolande. La Rafle segue os verdadeiros destinos das vítimas e dos carrascos. Dos que orquestraram, confiaram, fugiram e dos que se opunham.",https://image.tmdb.org/t/p/w500/A0Wh3MhQOAKcvXCvp0zTq8ENtCX.jpg,https://www.youtube.com/watch?v=2qz6ySkUSyw,14
5119,Você de Novo,Andy Fickman,6.3,Comédia,2010,Inglês,"A jovem Marni se dá conta de que seu irmão está prestes a se casar com Joanna, a garota que tornou sua vida no colégio um inferno. Então ela faz de tudo para revelar o verdadeiro caráter da noiva do rapaz, mas a situação realmente explode com a chegada de Ramona, a tia de Joana, que era rival da mãe de Marni na escola. Quando as duas mulheres mais velhas voltam à adolescência, o resultado é de muita confusão no casamento.",https://image.tmdb.org/t/p/w500/sNGGf5HV9P7wvKvMBS2Dzp3wcgX.jpg,https://www.youtube.com/watch?v=tGpNEvQOlyw,14
5120,O Caçador de Troll,André Øvredal,6.7,Fantasia,2010,Norueguês,"Enquanto investigam denúncias de extermínio de ursos no norte do país, três estudantes acabam descobrindo a existência de criaturas lendárias sendo mortas por um homem a pedido do governo norueguês.",https://image.tmdb.org/t/p/w500/9UrZipsNLLyW2nwfJHq4GSYEqRh.jpg,https://www.youtube.com/watch?v=uvwEyHeRSvE,16
