Nome do filme,Diretor,Avaliação,Número de votos,Sinopse,Gênero,Ano de lançamento,Língua,Link para a capa,Trailer,Duração
Rocky Balboa,Sylvester Stallone,6.866,3569,"Rocky, aposentado há muito tempo, trabalha em um restaurante na Filadélfia e lamenta a perda de sua amada mulher, Adrian. Com saudade de seus dias de glória, ele pretende voltar ao ringue e aceita o desafio de lutar contra o atual campeão mundial dos pesos pesados, Mason ""the Line"" Dixon.",Drama,2006,en,https://image.tmdb.org/t/p/w500/74fsV2oCO5fpv4kXgxXQCiRzyAU.jpg,,102
A Vida dos Outros,Florian Henckel von Donnersmarck,8.034,3798,"Georg Dreyman é o maior dramaturgo da Alemanha Oriental, sendo por muitos considerado o modelo perfeito de cidadão para o país, já que não contesta o governo nem seu regime político. Apesar disto o ministro Bruno Hempf acha por bem acompanhar seus passos, para descobrir se Dreyman tem algo a esconder. Ele passa esta tarefa para Anton Grubitz, que a princípio não vê nada de errado com Dreyman mas é alertado por Gerd Wiesler, seu subordinado, de que ele deveria ser vigiado. Grubitz passa a tarefa a Wiesler, que monta uma estrutura em que Dreyman e sua namorada, a atriz Christa-Maria Sieland, são vigiados 24 horas.",Drama,2006,de,https://image.tmdb.org/t/p/w500/fPJBBIZuwmJWMrhSSzYTjF8OR0B.jpg,,138
O Bicho Vai Pegar,Jill Culton,6.151,2807,"Boog (Martin Lawrence) é um urso pardo domesticado, que vive na pacata cidade de Timberline. Ele é a grande estrela dos shows ecológicos de sua cidade, sendo que à noite desfruta das acomodações da garagem de Beth (Debra Messing), uma guarda florestal que o criou desde que era filhote. Porém nem todos gostam de Boog. Shaw (Gary Sinise) é um deles, pois acredita que os animais estão conspirando contra os humanos. Em uma de suas caçadas ele traz à cidade Elliot (Ashton Kutcher), um cervo de um único chifre que ainda está vivo. Após vários pedidos, Boog decide ajudá-lo e solta Elliot. Querendo retribuir o favor, Elliot segue Boog até sua casa e decide libertá-lo de sua garagem, a qual considera como sendo seu cativeiro.",Animação,2006,en,https://image.tmdb.org/t/p/w500/t6n81JDmbKnjjdagHmPx3gSGVNr.jpg,,83
Por Água Abaixo,David Bowers,6.302,3874,"Roddy St. James, o mimado ratinho de estimação, acha que já chegou lá... até que entra literalmente pelo cano e vai parar num submundo de rãs ninjas, ratos-capangas e lesmas cantoras. Esta surpreendente a criativa aventura cômica é uma enxurrada de diversão tanto para crianças quanto para adultos.",Aventura,2006,en,https://image.tmdb.org/t/p/w500/qzyUeoCg6fh8nSQD1LFiUiiOs8P.jpg,https://www.youtube.com/watch?v=UVzdqPepzng,86
A Casa Monstro,Gil Kenan,6.688,4064,"DJ Walters (Mitchel Musso) é um garoto de 12 anos que acredita que há algo de estranho na casa do velho Nebbercracker (Steve Buscemi), localizada do outro lado da rua. Tudo que passa perto da casa simplesmente desaparece, incluindo triciclos, brinquedos e animais de estimação. Na véspera do Dia das Bruxas, DJ e seu amigo Chowder (Sam Lester) deixam que a bola de basquete com a qual estão jogando caia no terreno de Nebbercracker, sumindo misteriosamente. Logo em seguida a casa tenta devorar Jenny (Spencer Locke), uma amiga de ambos, que é salva do ataque. Eles tentam avisar a todos do perigo que é a casa, mas ninguém acredita neles.",Animação,2006,en,https://image.tmdb.org/t/p/w500/qBEpDF693Bql7roL6LY3SsNHg52.jpg,https://www.youtube.com/watch?v=XG0SsmJrc0o,91
O Amor Não Tira Férias,Nancy Meyers,7.093,5279,"Conheça Iris e Amanda, duas mulheres que não poderiam ser mais diferentes – uma vive numa aconchegante casa de campo na Inglaterra, a outra numa ostensiva mansão em Hollywood – mas uma coisa elas têm em comum: a tremenda má sorte com homens. Desesperadas em busca de uma saída, as duas se conhecem na internet e, num ato impulsivo, trocam de casas e de país. E encontram a última coisa que podiam esperar – um novo romance – descobrindo que a troca de endereços realmente pode mudar a vida de alguém.",Comédia,2006,en,https://image.tmdb.org/t/p/w500/4TvrnjDdIACRp9Jy4KWO3VxrUrg.jpg,,136
O Hospedeiro,Bong Joon-Ho,6.975,2881,"Na beira do rio Han, moram Hee-bong e sua família, donos de uma barraquinha de comida no parque. Seu filho mais velho, Gang-du, tem 40 anos, mas é um tanto imaturo; a filha do meio é arqueira do time olímpico coreano; e o filho mais novo está desempregado. Todos cuidam da menina Hyun-seo, filha de Gang-du, cuja mãe saiu de casa há muito tempo. Um dia, surge um monstro no rio, causando terror nas margens e levando com ele a neta querida de Hee-bong.  Exibido na Quinzena dos Realizadores do Festival de Cannes de 2006.",Terror,2006,ko,https://image.tmdb.org/t/p/w500/satZPvyiofuGeDyfqTD88pljtxB.jpg,,120
High School Musical,Kenny Ortega,6.549,4621,"Troy, o popular capitão do time de basquete, e a bela Gabriella, quebram todas as regras do East High Society quando resolvem fazer um teste secreto para cantar no evento de música da escola. Em busca dos seus sonhos, eles acabam vivendo um bonito romance durante os ensaios para o musical, e aprendem a importância do trabalho em equipe e de serem eles mesmos.",Comédia,2006,en,https://image.tmdb.org/t/p/w500/bg1eLo2OjySRYKaTO89ZDsqUcJ4.jpg,,98
Férias no Trailer,Barry Sonnenfeld,5.866,1702,"Bob Munro está estressado de tanto trabalhar. Decidido a descansar, ele quer levar sua esposa Jamie e seus filhos Cassie e Carl  para uma viagem. Após prometer levá-los ao Havaí, Bob decide mudar os planos sem comunicá-los e decide viajar pelo Colorado em um trailer. Jamie, Cassie e Carl não gostam da ideia, mas aceitam fazer a viagem. Só que a vida em um trailer não tem o conforto com o qual estão acostumados em Los Angeles e cada tentativa de Bob em animar sua família acaba se tornando um grande desastre.",Família,2006,en,https://image.tmdb.org/t/p/w500/coJwCd1px2f9FqA5hRC1RtTIsqM.jpg,,136
Anjos da Vida: Mais Bravos que o Mar,Andrew Davis,7.131,1561,"Ainda muito abalado com um salvamento mal sucedido que resultou na morte de toda sua equipe, o lendário salva-vidas Ben Randall recebe uma missão que ele não quer aceitar – treinar jovens recrutas para os salvamentos em alto mar. Durante os treinos, ele enfrenta problemas com o aprendiz Jake Fisher, um campeão de natação que esconde um doloroso segredo e parece estar mais interessado em quebrar os recordes de Ben do que salvar vidas. Mas Ben percebe mais do que isso no novato. Jake é capaz de fazer o que for preciso para ser o melhor dos melhores.",Ação,2006,en,https://image.tmdb.org/t/p/w500/zLGq0aNMZ8ETeJSEGVYCTVGOpy9.jpg,,139
Aprovados,Steve Pink,6.399,1604,"Bartleby Gaines (Justin Long) não é aprovado em nenhuma universidade e, para evitar a decepção dos pais, inventa um convite do fictício South Harmon Institute of Technology (S.H.I.T.). Seus amigos igualmente recusados também fazem uso da criação, mas a coisa fica séria quando os responsáveis passam a exigir maiores informações sobre o instituto. Determinado a levar a farsa adiante, o grupo se apropria de uma clínica abandonada, que logo é invadida por dezenas de estudantes reprovados.",Comédia,2006,en,https://image.tmdb.org/t/p/w500/yppruoimnrfKfbgvq9705bS0dDf.jpg,,93
Babel,Alejandro González Iñárritu,7.171,3837,"Um ônibus repleto de turistas atravessa uma região montanhosa do Marrocos. Entre os viajantes estão Richard (Brad Pitt) e Susan (Cate Blanchett), um casal de americanos. Ali perto os meninos Ahmed (Said Tarchani) e Youssef (Boubker At El Caid) manejam um rifle que seu pai lhes deu para proteger a pequena criação de cabras da família. Um tiro atinge o ônibus, ferindo Susan. A partir daí o filme mostra como este fato afeta a vida de pessoas em vários pontos diferentes do mundo: nos Estados Unidos, onde Richard e Susan deixaram seus filhos aos cuidados da babá mexicana; no Japão, onde um homem (Kôji Yakusho) tenta superar a morte trágica de sua mulher e ajudar a filha surda (Rinko Kinkuchi) a aceitar a perda; no México, para onde a babá (Adriana Barraza) acaba levando as crianças; e ali mesmo, no Marrocos, onde a polícia passa a procurar suspeitos de um ato terrorista.",Drama,2006,en,https://image.tmdb.org/t/p/w500/oUmiBeGYqp7QFfrXfmXT6YWjx0H.jpg,,143
Pequena Miss Sunshine,Valerie Faris,7.692,7323,"Nenhuma família é verdadeiramente normal, mas a família Hoover extrapola. O pai desenvolveu um método de auto-ajuda que é um fracasso, o filho mais velho fez voto de silêncio, o cunhado é um professor suicida e o avô foi expulso de uma casa de repouso por usar heroína. Nada funciona para o clã, até que a filha caçula, a desajeitada Olive (Abigail Breslin), é convidada para participar de um concurso de beleza para meninas pré-adolescentes. Durante três dias eles deixam todas as suas diferenças de lado e se unem para atravessar o país numa kombi amarela enferrujada.",Comédia,2006,en,https://image.tmdb.org/t/p/w500/gwLPVYqe1efIxkx6LQT7piZweH2.jpg,https://www.youtube.com/watch?v=bgvljI05-NU,102
Fonte da Vida,Darren Aronofsky,6.915,2876,"Um homem procura desesperadamente uma cura para o câncer da esposa, Izzi. Em um romance escrito por ela, um conquistador espanhol procura a Fonte da Juventude durante a Inquisição Espanhola. Em uma terceira história, um monge interestelar está à deriva no espaço com uma árvore misteriosa.",Drama,2006,en,https://image.tmdb.org/t/p/w500/Al7j2A40AtSrV348jYrwGp1qxqI.jpg,,97
Superman: O Retorno,Bryan Singer,5.778,4284,"Um herói para o nosso milênio. E para a posteridade, apesar de que durante os longos cinco anos (tempo demais para a memória dos fãs!) em que Superman quis saber mais sobre seu planeta natal, as coisas mudaram um bocado em seu planeta adotivo. As nações aprenderam a viver sem ele. Lois Lane agora tem um filho, um noivo e ganhará um Pulitzer por conta de sua matéria ""Por Que o Mundo Não Precisa do Superman"". E Lex Luthor tem um plano para destruir bilhões de vidas inocentes.",Ficção científica,2006,en,https://image.tmdb.org/t/p/w500/f7RZRxVuxjzX3sfyzjtn4SHmE9G.jpg,,154
Xeque-Mate,Paul McGuigan,7.482,4172,"Slevin Kelevra (Josh Hartnett) está com vários problemas em sua vida. O prédio onde mora foi condenado, sua carteira de identidade foi roubada e ele recentemente flagrou sua namorada na cama com outro homem. Para escapar ao menos por algum tempo dos problemas, ele consegue emprestado com seu amigo Nick Fisher (Sam Jaeger) um apartamento em Nova York. Paralelamente um plano está sendo tramado no submundo do crime de Nova York. Para se vingar da morte de seu filho, o Chefe (Morgan Freeman) planeja um golpe no filho de seu arquiinimigo, o Rabino (Ben Kingsley). O Chefe contrata Goodkat (Bruce Willis) para executar o plano, que consiste em encontrar um apostador que deva muito dinheiro ao Chefe a ponto de aceitar matar o filho do Rabino para se livrar da dívida. O escolhido é Nick Fisher, o que faz com que Goodkat vá até seu apartamento e confunda Slevin com seu alvo.",Drama,2006,en,https://image.tmdb.org/t/p/w500/jQTYxU77m39U51mENi5fXGsQQrD.jpg,,110
Eragon,Stefen Fangmeier,5.11,3304,"O Reino de Alagaësia é governado pelo maligno rei Galbatorix, um antigo Cavaleiro de Dragão que traiu seu povo e seus companheiros em busca de poder. Quando Eragon, um garoto órfão que vive em uma pequena fazenda, encontra uma pedra azul, seu destino muda, pois o objeto na verdade era um ovo de dragão do último sobrevivente da raça. A dragão fêmea Saphira nasce do ovo e Eragon se torna um Cavaleiro, que luta contra o Espectro Durza e o exército de Galbatorix, cumprindo uma antiga profecia.",Fantasia,2006,en,https://image.tmdb.org/t/p/w500/mNu6QLUnKqPIjRA3pgEb5dkJye6.jpg,,104
Volver,Pedro Almodóvar,7.468,1779,"Na classe trabalhadora de Madri, Raimunda precisa lidar com a morte do marido enquanto luta para sustentar sua família. Mas rodeada por três gerações de mulheres — sua irmã Sole, sua filha Paula e sua amiga Augustina — e assombrada pela falecida mãe, Raimunda fará mais do que apenas sobreviver.",Comédia,2006,es,https://image.tmdb.org/t/p/w500/kj1NDuSRjchGRARLDyKGiQUd76.jpg,,121
O Segredo dos Animais,Steve Oedekerk,5.893,1114,"Otis (Kevin James) é um bezerro de bem com a vida, que vive em uma fazenda e adora dançar, cantar e se divertir pregando peças nos humanos. Ao contrário de seus pais, Ben (Sam Elliott) e Miles (Danny Glover), Otis não está preocupado em esconder dos humanos os talentos que os animais da fazenda possuem. Até ser colocado à prova, quando precisa demonstrar coragem e responsabilidade.",Animação,2006,en,https://image.tmdb.org/t/p/w500/nG4eJPNA4M4odMPR9bso3RZUKOL.jpg,,90
Todas Contra John,Betty Thomas,6.118,1398,"John Tucker é um jovem sedutor, que é também capitão do time de basquete da escola. John está saindo simultaneamente com três garotas: a aspirante a jornalista Carrie Schaefer, a líder de torcida Heather e a ativista vegetariana Beth. Quando elas descobrem que dividem o mesmo homem decidem se unir para dar a John uma lição que ele jamais esquecerá. Porém todas as armadilhas que elaboram acabam fazendo com que John se torne ainda mais popular.",Comédia,2006,en,https://image.tmdb.org/t/p/w500/v7zlilTAOl6SqwvOFaaxVpR23Tp.jpg,,87
Maria Antonieta,Sofia Coppola,6.695,2801,"A princesa austríaca Maria Antonieta (Kirsten Dunst) é enviada ainda adolescente à França para se casar com o príncipe Luis XVI (Jason Schwartzman), como parte de um acordo entre os países. Na corte de Versalles ela é envolvida em rígidas regras de etiqueta, ferrenhas disputas familiares e fofocas insuportáveis, mundo em que nunca se sentiu confortável. Praticamente exilada, decide criar um universo à parte dentro daquela corte, no qual pode se divertir e aproveitar sua juventude. Só que, fora das paredes do palácio, a revolução não pode mais esperar para explodir.",Drama,2006,en,https://image.tmdb.org/t/p/w500/vNfj6VugXbMDijw9FGln3SHAyKV.jpg,,123
Irmão Urso 2,Ben Gluck,6.646,1501,"A primavera chegou e Kenai acordou de sua primeira hibernação com um apetite voraz. Ele e seu irmão mais novo, Koda, estão animadíssimos para cair na floresta e saborear os melhores frutos. Durante essa jornada, Nita, uma antiga amiga de infância de Kenai, reaparece. Crescida, Nita precisa se casar seguindo as tradições de sua tribo. Mas os Grandes Espíritos tem outros planos para ela e somente Kenai poderá ajudá-la.",Aventura,2006,en,https://image.tmdb.org/t/p/w500/r4kOIrwYMXInmFH8eaJ6kDoAkUW.jpg,,74
Separados Pelo Casamento,Peyton Reed,5.897,2706,"Levados ao rompimento após a última discussão do tipo ""por que não quer fazer isso por mim?"", Brooke resolve acabar o relacionamento com o namorado Gary. O que se segue é uma série hilariante de mesquinharias, táticas de guerra, planos de vingança e truques baixos e os incentivos para reconciliação, vindo dos amigos e confidentes do ex-casal! Mas, quando nenhum, dos dois decidem deixar o apartamento que dividem, a única solução é continuar vivendo juntos em total desarmonia, esperando o momento em que uma das partes resolva cair fora.",Romance,2006,en,https://image.tmdb.org/t/p/w500/odWaWYcmnxPmMDkjzL22164MOhU.jpg,,106
Arthur e os Minimoys,Luc Besson,6.391,2911,"Arthur tem dez anos e quer ajudar sua avó a não perder a casa. Ele sai em busca de um tesouro no mundo de criaturas minúsculas, os Minimoys, e conta com a ajuda de uma princesa.",Aventura,2006,fr,https://image.tmdb.org/t/p/w500/4h8zDLrDJhZISdYVWVNLPl9WuW5.jpg,,94
Anjos da Noite: A Evolução,Len Wiseman,6.59,4121,"Após o final do primeiro filme, a união de Selene a vampira e seu namorado Michael o vampiro-lobisomen terá de ser mais forte que o amor. Os dois terão de enfrentar uma legião de vampiros e lobisomen, e a evolução das espécies. Além disso, o centenário vampiro Marcus desperta de seu sono, pronto para matá-los.",Fantasia,2006,en,https://image.tmdb.org/t/p/w500/9THoEUKf4dAqtfujE8xDeQhuVYi.jpg,https://www.youtube.com/watch?v=G8rztf4VZg0,106
