id,Title,Director,Vote_Average,Genre,Year,Original_Language,Overview,Poster_Url,Trailer,Price
3005,A Extraordinária Garota Chamada Estrela,Julia Hart,7.403,Comédia,2020,Inglês,"Leo Borlock, é um estudante mediano da Mica High School. Ele tira notas decentes, é membro da banda marcial da escola e sempre se contentou a voar abaixo do radar. Mas tudo isso muda quando ele conhece Estrela Caraway, uma aluna nova confiante e colorida com uma predileção pelo ukulele, que se destaca da multidão. Ela é doce, enxerga magia nas coisas comuns e toca a vida de todos com os gestos mais simples. Suas excentricidades e personalidade contagiante encantam Leo e o corpo estudantil, e ela rapidamente deixa de ser ignorada e ridicularizada para ser aceita e aclamada, e o inverso outra vez, colocando Leo em uma montanha-russa de emoções.",https://image.tmdb.org/t/p/w500/zYvD1TZfGF2RHe1078MULl78nsV.jpg,https://www.youtube.com/watch?v=pfHS5kyNcbM,18
3006,O Lobo de Snow Hollow,Jim Cummings,6.052,Terror,2020,Inglês,"Terror assola uma pequena cidade montanhosa a medida que corpos são encontrados após noites de lua cheia. Perdendo sono, criando uma filha adolescente e cuidando de seu pai doente, o policial Marshall (Jim Cummings) luta para se lembrar de que não lobisomens não existem...",https://image.tmdb.org/t/p/w500/nXeTSXR5ryFwxrlpmD9hhXJTAuc.jpg,https://www.youtube.com/watch?v=x-P2lWdWvGs,12
3007,Mudança Mortal,Peter Winther,6.196,Terror,2021,Inglês,"Em Mudança Mortal, um jovem casal (Shawn Ashmore e Ashely Greene), com dificuldades no relacionamento, recebe uma incrível oferta em sua casa dos sonhos. Mas ao se mudar para o novo lar, eles percebem que existe uma razão macabra para casa ser tão barata.",https://image.tmdb.org/t/p/w500/w51iXRxuOcyhgcibywkZRgYDLQO.jpg,https://www.youtube.com/watch?v=KJtILyf1NkY,20
3008,Modo Avião,César Rodrigues,6.265,Comédia,2020,Português,"Uma jovem influenciadora digital bate o Mustang de colecionador do avô ao tirar uma selfie e é enviada para a fazenda dele para tentar consertar o carro, mas com um detalhe crucial: ela não pode usar o celular…",https://image.tmdb.org/t/p/w500/hDZBhyl83F07syVhQ0q21NBZSCC.jpg,https://www.youtube.com/watch?v=aywJ39-0l9I,11
3009,Jardim dos Desejos,Paul Schrader,6.106,Drama,2023,Inglês,"Narvel Roth é o horticultor meticuloso de Gracewood Gardens, uma bela propriedade de posse da rica viúva Sra. Haverhill. Quando ela ordena que Roth assuma sua problemática sobrinha-neta Maya como sua aprendiz, sua vida é lançada no caos e segredos obscuros de seu passado emergem.",https://image.tmdb.org/t/p/w500/7CRGkkZkJMEv3Fp5Qf4SQbGz6Td.jpg,https://www.youtube.com/watch?v=-rNXVCCBZ5s,16
3010,O Bom Vizinho,Stephan Rick,6.529,Thriller,2022,Inglês,Dois vizinhos vivem uma noite de pesadelo quando atropelam uma mulher em um acidente e precisam lidar juntos com as consequências. O problema é que um quer confessar o crime e outro quer esconder a todo custo.,https://image.tmdb.org/t/p/w500/6JwlTcz1p4giA5wMZcgUNH40sLC.jpg,https://www.youtube.com/watch?v=ettHWXw1h4s,17
3011,O Último Pub,Ken Loach,7.23,Drama,2023,Inglês,"O dono de um pub luta para manter seu negócio vivo em uma cidade decadente. Quando refugiados sírios começam a ocupar as casas vazias da região, a tensão aumenta e a união dos habitantes locais é colocada à prova.",https://image.tmdb.org/t/p/w500/icMUYWVAPVZEizY2Sbqp8tynGm2.jpg,https://www.youtube.com/watch?v=zhwUmxCeJaI,14
3012,Sérgio,Greg Barker,6.586,Drama,2020,Inglês,"Paixões, ideais e uma terrível realidade ameaçam a vida do diplomata Sergio Vieira de Mello em sua missão no Iraque pela ONU.",https://image.tmdb.org/t/p/w500/4LzBpItheKPnyu0zRktaazl3LOt.jpg,https://www.youtube.com/watch?v=91b5TEbVTcQ,12
3013,Nossos Sonhos de Marte,Christopher Winterbauer,6.72,Comédia,2022,Inglês,"Em um futuro onde Marte é terraformado e colonizado pelo melhor que a humanidade tem a oferecer, dois estudantes universitários muito diferentes acabam unindo forças e se esgueirando a bordo de um ônibus espacial para o planeta vermelho para se unirem aos seus outros significativos.",https://image.tmdb.org/t/p/w500/pENW055usqNIzYB7YM0R61qFPMu.jpg,https://www.youtube.com/watch?v=z59v5IKQpdA,15
3014,Espontânea,Brian Duffield,6.8,Comédia,2020,Inglês,"Quando os alunos do ensino médio começam inexplicavelmente a explodir, Mara e Dylan lutam para sobreviver em um mundo onde cada momento pode ser o seu último.",https://image.tmdb.org/t/p/w500/2ZffUR7JjVosp72AQOl8R3o1fB.jpg,https://www.youtube.com/watch?v=i7L9jEMD3yI,11
3015,Encontro Fatal,Peter Sullivan,5.7,Thriller,2020,Inglês,"Após um drink com um velho amigo, uma advogada se envolve em um obsessivo jogo de gato e rato que põe em risco todos as pessoas que ela ama.",https://image.tmdb.org/t/p/w500/s47hEzm44GkO6uxfIh29j5XL1Na.jpg,https://www.youtube.com/watch?v=6tS6bkJuRbg,20
3016,Filhos de Istambul,Can Ulkay,8.035,Drama,2021,tr,"Nas ruas de Istambul, Mehmet, um catador de papel, decide ajudar um garoto e acaba tendo que confrontar os traumas da própria infância.",https://image.tmdb.org/t/p/w500/fdVOFZgwYlLb73ehiWLRm64K2rB.jpg,https://www.youtube.com/watch?v=md4E6LD0-FU,16
3017,Um Ninho para Dois,Theodore Melfi,6.9,Drama,2021,Inglês,Uma mulher que tenta superar uma perda precisa lidar com um pássaro genioso que invadiu seu jardim — e um marido que luta para seguir em frente.,https://image.tmdb.org/t/p/w500/sv20mmXS7nBkoEePDxZ3GlkdYcp.jpg,https://www.youtube.com/watch?v=wGs2tmiKhl4,16
3018,O Jogo da Invocação,Ari Costa,5.6,Terror,2023,Inglês,"Duas crianças brincam com seu sádico primo mais velho e despertam uma entidade cruel conhecida como ""O Skarrow"".",https://image.tmdb.org/t/p/w500/1MjoxpL5VJOLFWLQXgVSvuaL3el.jpg,https://www.youtube.com/watch?v=r2qtTtLuRfg,19
3019,Jogo Bonito,Thea Sharrock,6.344,Drama,2024,Inglês,"A caminho de Roma para a Copa do Mundo dos Sem-Teto, um jogador talentoso de um time de futebol inglês precisa deixar o passado de lado e aprender a trabalhar em equipe.",https://image.tmdb.org/t/p/w500/lYR7Ob8qmtwxjNzrfGaPNjvbIln.jpg,https://www.youtube.com/watch?v=uX17xEqloN4,14
3020,Campo de Magia,Mark Waters,6.9,Família,2020,Inglês,"Um grupo de campistas desajustados ajuda um mágico azarado a redescobrir seu amor pela mágica, uma comédia emocionante sobre encontrar alegria e confiança na autoaceitação.",https://image.tmdb.org/t/p/w500/q9HpD5BzdWtIYAplALJ3x2FdVne.jpg,https://www.youtube.com/watch?v=k9OnlykHRac,20
3021,2020 Nunca Mais,Al Campbell,6.495,Comédia,2020,Inglês,"Um olhar cômico sobre este ano bizarro pelos comentaristas mais mal-informados de todos os tempos. Dos mesmos criadores de ""Black Mirror"".",https://image.tmdb.org/t/p/w500/qAZNgHeKLBrNgqO1cUo4QSPG2j2.jpg,https://www.youtube.com/watch?v=vL4pt1JPveQ,10
3022,A Grande Luta,Jaime Eliezer Karas,6.453,Família,2020,Inglês,"Usando uma máscara mágica que lhe dá poderes especiais, um menino provoca o maior caos ao entrar em uma competição de luta livre e enfrentar um rival de peso.",https://image.tmdb.org/t/p/w500/b43BGGWKiPzkAnqyz3mVV0YzZzq.jpg,https://www.youtube.com/watch?v=0RfHbZBgd0c,17
3023,Voto de Coragem,Brian Skiba,5.3,Ação,2020,Inglês,"O agente de serviço secreto Vic Davis está a caminho de buscar seu filho distante, Shawn, no campus de sua faculdade, quando se vê no meio de uma operação terrorista de alto risco.",https://image.tmdb.org/t/p/w500/uJE094SXJpgw57Ds3ID0clqS99i.jpg,https://www.youtube.com/watch?v=ZS_FoQha4pU,10
3024,America: The Motion Picture,Matt Thompson,5.695,Animação,2021,Inglês,"Com uma motosserra, George Washington se une ao beberrão Sam Adams para derrotar os ingleses numa grande zoeira com a Revolução Americana.",https://image.tmdb.org/t/p/w500/j0HnLa6FtGcslbqClKOIyvCXfpe.jpg,https://www.youtube.com/watch?v=Nd7Wa5rIBSE,14
3025,Destacamento Blood,Spike Lee,6.471,Guerra,2020,Inglês,Spike Lee conta a história de quatro veteranos de guerra afro-americanos que voltam ao Vietnã à procura dos restos mortais de seu comandante e de um tesouro enterrado.,https://image.tmdb.org/t/p/w500/sl2qDR4aRHW5bAJdfiFC4H2NKWZ.jpg,https://www.youtube.com/watch?v=03aoq9yzI9c,16
3026,Veja por Mim,Randall Okita,5.964,Crime,2022,Inglês,"Sophie, uma ex-esquiadora cega, aceita permanecer numa mansão remota para cuidar de um gato. Mas a residência é invadida por três ladrões determinados a descobrir onde se encontra um cofre escondido. A única defesa de Sophie é a veterana do exército Kelly, que ela conhece no aplicativo See For Me.",https://image.tmdb.org/t/p/w500/ijxnaxOqWLQPHlwEqUSR9XEXDwG.jpg,https://www.youtube.com/watch?v=RDFiVHo6WPY,14
3027,"Paris, 13º Distrito",Jacques Audiard,6.876,Drama,2021,Francês,"Paris, 13º arrondissement, bairro de Olympiades. Emilie encontra Camille, que se sente atraído por Nora, que acaba cruzando caminhos com Amber. Três garotas e um garoto. Eles são amigos, às vezes amantes, frequentemente os dois.",https://image.tmdb.org/t/p/w500/1xkXLOngnhdZHKjgUzUM8MpYLFa.jpg,https://www.youtube.com/watch?v=FwEeJjcSwmU,19
3028,A Princesa da Yakuza,Vicente Amorim,6.15,Ação,2021,Português,"Um chefe da Yakuza é morto no Japão e sua única herdeira é enviada para o Brasil ainda bebê. Vinte anos depois, vivendo em São Paulo, Akemi descobre que herdou metade do clã da Yakuza e que a outra metade a quer morta. Takeshi, mafioso fiel ao falecido chefe, vem ao Brasil para protegê-la. Ao mesmo tempo, um estrangeiro sem memória acorda em um hospital e cruza seu caminho. Akemi vai começar uma guerra e traçar seu próprio destino.",https://image.tmdb.org/t/p/w500/o4TbqzNBAPKHpU3z93ysvRhSpeP.jpg,https://www.youtube.com/watch?v=rjnd5L7QV6o,12
3029,Scooby-Doo! Halloween,Maxwell Atoms,7.783,Família,2020,Inglês,Scooby-Doo e a equipe se reúnem novamente para resolver o mistério de proporções gigantescas e salvar a Baía Cristal.,https://image.tmdb.org/t/p/w500/7hGtLCW4JGqpa8u3j4Ct89LjChz.jpg,https://www.youtube.com/watch?v=HHfA6s9mx5k,12
3030,Nascido para Vencer,Alex Ranarivelo,7.0,Ação,2021,Inglês,"Depois de uma partida de jiu-jitsu brasileiro  encharcada de sangue em Dubai,  um dos primeiros faixas-pretas americanos Mickey Kelley (Flanery) cai para o astro Blaine.  Porém, anos depois, um vídeo online prova que Blaine trapaceou e o mundo exige uma revanche. Será que o velho azarão pode voltar à forma a tempo de derrotar seu inimigo, se vingar e reivindicar seu prêmio?",https://image.tmdb.org/t/p/w500/4i3j5sX9RDj9AywcAEk7SHQPkuO.jpg,https://www.youtube.com/watch?v=bmX4K0Lj2xg,19
3031,Nove Dias,Edson Oda,6.816,Drama,2021,Inglês,"Em uma casa distante da realidade que conhecemos, um homem recluso entrevista possíveis almas humanas, candidatas para renascer.",https://image.tmdb.org/t/p/w500/oMlyNKkdBCJX2t1zKy8dl8t2BXS.jpg,https://www.youtube.com/watch?v=2kWQAlTi-aA,18
3032,A Princesa e a Plebeia: As Vilãs Também Amam,Mike Rohl,6.789,Romance,2021,Inglês,"Uma relíquia de valor incontestável é roubada, e a Princesa Stacy pede ajuda à Lady Fiona, a ambiciosa prima da Rainha Margaret. Para recuperar a joia, ela se une a um misterioso homem de seu passado, o que acaba reacendendo a chama de um romance natalino irresistível. O resultado é uma mudança totalmente inesperada.",https://image.tmdb.org/t/p/w500/eNOvGQ3rMPtHqQxXqKvHlQCwS3E.jpg,https://www.youtube.com/watch?v=g1e7dZqaq60,20
3033,Falling - Ainda Há Tempo,Viggo Mortensen,6.5,Drama,2020,Inglês,"John Peterson mora com seu parceiro Eric e sua filha adotiva no sul da Califórnia. Quando ele é visitado por seu pai idoso, Willis, de Los Angeles, que está procurando um lugar para se aposentar, seus dois mundos muito diferentes se chocam.",https://image.tmdb.org/t/p/w500/ay7X8ZzjgtdTIC3bwNB9I2CCAeK.jpg,https://www.youtube.com/watch?v=swUvtiJskuM,18
3034,Folhas de Outono,Aki Kaurismäki,7.168,Romance,2023,Finlandês,"Em Helsinque, Ansa e Holappa, duas almas solitárias em busca do primeiro amor, conhecem-se por acaso em um bar de karaokê. Porém, o caminho dos dois para a felicidade é cercado por vários obstáculos: de números de telefone perdidos a endereços errados, alcoolismo e uma charmosa cachorrinha de rua.",https://image.tmdb.org/t/p/w500/sWL3KbjBZ1l52dcxg0g1RkSHcKy.jpg,https://www.youtube.com/watch?v=DLOtw0SyGoQ,13
3035,"Um Amor, Mil Casamentos",Dean Craig,5.6,Comédia,2020,Inglês,"Diferentes versões de um mesmo dia se repetem para Jack, que tem que lidar com muita confusão e um possível romance na festa de casamento da irmã.",https://image.tmdb.org/t/p/w500/8HmGeaNdzKRX9O1farSm3bBwciD.jpg,https://www.youtube.com/watch?v=i_RsBuuVbfc,18
3036,O Charlatão,Agnieszka Holland,6.77,Drama,2020,cs,"Durante os anos 50, quando a antiga Tchecoslováquia estava mergulhada no totalitarismo, a surpreendente história de um homem com o suposto dom de curar levaria a um julgamento histórico.",https://image.tmdb.org/t/p/w500/TynGL7FRlss32Q8wfASB1bRawH.jpg,https://www.youtube.com/watch?v=UJ0NUHjeiCc,14
3037,Rubikon: Ponto Sem Retorno,Magdalena Lauritsch,5.293,Ficção científica,2022,Alemão,Uma catástrofe cobriu tudo na Terra em uma névoa tóxica. A tripulação da estação espacial deve decidir se arrisca suas vidas retornando para procurar sobreviventes ou permanecendo a bordo com o sistema seguro de simbiose de algas.,https://image.tmdb.org/t/p/w500/8i2uZmhVk6lkqierZLFnBHnL24q.jpg,https://www.youtube.com/watch?v=TKhD5FgjHtk,14
3038,Um Chamado Natalino,Tim Story,6.217,Fantasia,2023,Inglês,"Eddie Garrick é um homem de bom coração que deixou de acreditar na maravilha do Natal. Enquanto ele passa um tempo com sua filha Charlotte, de nove anos, na noite de Natal, ele faz amizade com um homem misterioso de terno vermelho chamado Nick.",https://image.tmdb.org/t/p/w500/cLqDHsjImc96QSsyLTx8mr9CL6k.jpg,https://www.youtube.com/watch?v=dX6nI_AfCp8,19
3039,O Próximo Passo,Cédric Klapisch,7.403,Comédia,2022,Francês,"Elise, uma jovem e promissora bailarina clássica, se machuca em uma apresentação após flagrar a traição do namorado. Apesar dos especialistas dizerem que ela não conseguirá mais dançar, Elise vai lutar para se recuperar, buscando novos rumos no mundo da dança contemporânea.",https://image.tmdb.org/t/p/w500/fhJfvQ0pVgZ57dCezmh1b9QF1m6.jpg,https://www.youtube.com/watch?v=KjUuWK7wVTY,10
3040,Como Cães e Gatos 3: Peludos Unidos!,Sean McNamara,6.134,Família,2020,Inglês,"Já se passaram dez anos desde a criação da Grande Trégua, um elaborado sistema de vigilância de espécies conjuntas projetado e monitorado por cães e gatos para manter a paz quando surgem conflitos. Mas quando um vilão experiente em tecnologia invade redes sem fio para usar frequências ouvidas apenas por cães e gatos, ele os manipula em conflito e a batalha mundial entre cães e gatos está de volta. Agora, uma equipe de agentes inexperientes e não testados terá que usar seus instintos animais à moda antiga para restaurar a ordem e a paz entre cães e gatos em todos os lugares.",https://image.tmdb.org/t/p/w500/58ZwIMQbwZD243jG782KVegzm1U.jpg,https://www.youtube.com/watch?v=i8cZM6HDXPU,12
3041,Moonage Daydream,Brett Morgen,7.524,Documentário,2022,Inglês,"Contado através de imagens sublimes e caleidoscópicas, imagens de arquivo pessoal, performances inéditas e ancorado pela própria música e palavras de David Bowie, o filme convida o público a mergulhar no mundo único que é “Bowie”.",https://image.tmdb.org/t/p/w500/tJCZI1tO0sYIV0mGo0Awcr996vm.jpg,https://www.youtube.com/watch?v=voZrOMJeT6c,13
3042,Minhas Férias com Patrick,Caroline Vignal,6.416,Comédia,2020,Francês,"Há meses, Antoinette espera o verão e a promessa de uma semana romântica com seu amante, Vladimir. Assim, quando ele cancela as férias para ir ao Cévennes com sua esposa e filha, Antoinette não pensa duas vezes: ela segue o rastro deles.",https://image.tmdb.org/t/p/w500/onoPni9IYWuMKwuN5e9YppOX249.jpg,https://www.youtube.com/watch?v=ljgxemeJ3Jc,11
3043,Mentes Extraordinárias,Alexandre Jollien,7.321,Comédia,2022,Francês,Dois homens dirigem-se de Lausanne para o sul da França num carro funerário. Se conhecem pouco e têm pouco em comum. Ou pelo menos é o que acham.,https://image.tmdb.org/t/p/w500/8YxRGrJJEZYgUTja86Gc0Zdwe0e.jpg,https://www.youtube.com/watch?v=ndQJUqh52m4,15
3044,Muppets Haunted Mansion: A Festa Aterrorizante,Kirk R. Thatcher,6.446,Comédia,2021,Inglês,O famoso e destemido Grande Gonzo aceita o maior desafio de sua vida passando a noite no lugar mais assustador da Terra: na The Haunted Mansion.,https://image.tmdb.org/t/p/w500/hctd04c3kD7TppVA577C3L51yqg.jpg,https://www.youtube.com/watch?v=ttSEUuRMMLM,13
3045,Emily,Frances O'Connor,6.9,História,2022,Inglês,"A vida imaginada de uma das autoras mais famosas do mundo, Emily Brontë, enquanto ela encontra sua voz e escreve o clássico literário O Morro dos Ventos Uivantes.  Explore os relacionamentos que a inspiraram; sua irmandade crua e apaixonada com Charlotte e Anne; seu primeiro amor dolorido e proibido por Weightman e seu cuidado por seu irmão rebelde a quem ela idolatra.",https://image.tmdb.org/t/p/w500/tgVBMIiJczfBWINRRd9yxE8ESln.jpg,https://www.youtube.com/watch?v=WDSm6f0phg0,12
3046,Esticando a Festa,Stephen Herek,6.7,Fantasia,2021,Inglês,"A vida de Cassie é uma grande festa, até que ela morre em um acidente. Agora, essa jovem popular tem a chance de voltar à Terra e consertar seus erros.",https://image.tmdb.org/t/p/w500/ygKMsqCscAnRl0F8utCh23w5M2C.jpg,https://www.youtube.com/watch?v=34IEFoJnLzM,16
3047,Desumano,Marcus Dunstan,5.296,Terror,2022,Inglês,Um grupo de estudantes do ensino médio estão a caminho de uma excursão em um ônibus escolar. Os relacionamentos são testados quando eles percebem que estão sendo perseguidos por um atacante que pretende expulsá-los e levá-los direto para uma luta horrível para sobreviver.,https://image.tmdb.org/t/p/w500/nOmdssTweQTOceD6HbSkqMRP5NX.jpg,https://www.youtube.com/watch?v=84yUQO9Ko3w,18
