Nome do filme,Diretor,Avaliação,Número de votos,Sinopse,Gênero,Ano de lançamento,Língua,Link para a capa,Trailer,Duração
"Nosferatu, o Vampiro da Noite",Werner Herzog,7.287,982,"Jonathan Harker é enviado à Transilvânia para completar a negociação de algumas propriedades com um homem chamado Conde Drácula. No caminho encontra camponeses que tentam dissuadi-lo, dizendo que coisas sobrenaturais acontecem no castelo do Conde, mas Harker continua sua missão para concluir a negociação e seu trabalho.",Drama,1979,de,https://image.tmdb.org/t/p/w500/mJozCdRVQ20ppkq6Qu9uet0gjuK.jpg,https://www.youtube.com/watch?v=NS8M_71f5o0,107
Kramer vs. Kramer,Robert Benton,7.571,2276,"Ted Kramer é um profissional para quem o trabalho vem antes da família. Joanna, sua mulher, não pode mais suportar esta situação e sai de casa, deixando Billy, o filho do casal, com Ted, que tudo faz para poder educá-lo, trabalhando e fazendo as tarefas domésticas. Quando consegue ajustar seu trabalho a estas novas responsabilidades, Joanna reaparece exigindo a guarda da criança. Ted porém se recusa e os dois vão para o tribunal lutar pela custódia de Billy.",Drama,1979,en,https://image.tmdb.org/t/p/w500/eJ0LagzKBCV9EVFxta0j7gUlPok.jpg,https://www.youtube.com/watch?v=KZfIl9isKLU,105
Lupin III: O Castelo de Cagliostro,Hayao Miyazaki,7.519,1055,"Lupin é um famoso ladrão  e, após um roubo bem sucedido, percebe que foi enganado e roubou notas falsas. Disposto a encontrar a origem do dinheiro falso, ele descobre que ele vem de um país distante e esquecido, já famoso pela fabricação de dinheiro falso no mundo todo e encontra Clarisse, a herdeira da Família Real de Cagliostro. Clarisse está em perigo devido ao segredo que sua família esconde.",Animação,1979,ja,https://image.tmdb.org/t/p/w500/ljUAzMUhEVf2qXKgCBm61WJmV0J.jpg,https://www.youtube.com/watch?v=kwGfutnmyUQ,100
Manhattan,Woody Allen,7.723,2460,"Um roteirista de televisão de meia-idade e divorciado (Woody Allen) está numa situação constrangedora. Sua ex-mulher o largou para ficar com outra mulher e ele está prestes a publicar um livro no qual revela assuntos muito particulares de seu casamento. Atualmente ele está apaixonado por uma jovem de 17 anos (Mariel Hemingway), mas, para complicar um pouco mais, também se sente atraído pela amante de seu melhor amigo.",Comédia,1979,en,https://image.tmdb.org/t/p/w500/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,https://www.youtube.com/watch?v=JEoEGW4Hb9w,96
Les Bronzés font du ski,Patrice Leconte,7.339,1223,,Comédia,1979,fr,https://image.tmdb.org/t/p/w500/uTN0bp8yMUKesNTLXR1GnL2kLFs.jpg,https://www.youtube.com/watch?v=FLXucKTPM7E,87
Muito Além do Jardim,Hal Ashby,7.622,1021,"Jardineiro simplório chamado Chance cresce fechado na casa do patrão, e quando ele morre é posto na rua. Sem saber nada do mundo além do que via pela TV, ele acaba ficando amigo de homem influente, que confunde sua inocência com sabedoria.",Comédia,1979,en,https://image.tmdb.org/t/p/w500/rPROtAqFX9lJ7vYmcauFwO6LLev.jpg,https://www.youtube.com/watch?v=oOOghKacg40,130
O Iluminado,Stanley Kubrick,8.212,17921,"Durante o inverno, um homem é contratado para ficar como vigia em um hotel no Colorado e vai para lá com a esposa e seu filho. Porém, o contínuo isolamento começa a lhe causar problemas mentais sérios e ele vai se tornado cada vez mais agressivo e perigoso, ao mesmo tempo que seu filho passa a ter visões de acontecimentos ocorridos no passado, que também foram causados pelo isolamento excessivo.",Terror,1980,en,https://image.tmdb.org/t/p/w500/7ceEaLciLfksJkSHqp0vLE5eLyy.jpg,https://www.youtube.com/watch?v=FZQvIJxG9Xs,146
Holocausto Canibal,Ruggero Deodato,6.306,1715,"O filme conta a história de quatro documentaristas de tribos que embrenham-se na selva para filmar indígenas. Dois meses mais tarde, depois que o grupo não retorna, o famoso antropólogo Harold Monroe (Robert Kerman) viaja em uma missão de resgate para encontrá-los. Ele consegue recuperar as latas de filme perdidas, que revelam o destino dos cineastas desaparecidos.",Terror,1980,it,https://image.tmdb.org/t/p/w500/4YsM5gu4feg60xlb3YB8LGmVZDY.jpg,https://www.youtube.com/watch?v=Zh8Xj-608v8,95
"Apertem os Cintos, o Piloto Sumiu",Jerry Zucker,7.301,4647,"O piloto Ted Striker, ex-combatente de guerra, é forçado a assumir os controles de um avião quando a tripulação sucumbe à comida contaminada. Elaine, sua namorada, tem de ser aeromoça e co-piloto. Juntos, eles vão tentar salvar os passageiros e terminar o voo com sucesso, mas existe um problema: ele é neurótico.",Comédia,1980,en,https://image.tmdb.org/t/p/w500/7pPDjwmlNKhOui2CTuSZDBCmGZG.jpg,https://www.youtube.com/watch?v=FTpJo43q2DM,88
A Lagoa Azul,Randal Kleiser,6.157,1879,"Emmeline e Richard, duas crianças, juntamente com Paddy Button, um velho marinheiro, são os únicos sobreviventes de um naufrágio numa época em que navegar era a única forma de viajar. Após ficarem à deriva por várias horas eles vão parar em uma ilha tropical que é um verdadeiro paraíso. O lugar não oferece perigo, pois não há animais selvagens, mas após algum tempo Paddy morre. Com o tempo Emmeline e Richard se tornam adolescentes e vivem em uma cabana que eles mesmos construíram. Neste período novas emoções influenciam o relacionamento deles, os dois descobrem o amor e logo Emmeline está grávida. Na noite em que o filho deles nasce Richard descobre a origem dos tambores que eles ouvem de vez em quando no ""lado proibido"" da ilha.",Romance,1980,en,https://image.tmdb.org/t/p/w500/44NpOB3zKwSKzu6mEDQY235rRxP.jpg,https://www.youtube.com/watch?v=A0UapwJIJn8,105
Sexta-Feira 13,Sean S. Cunningham,6.403,3051,"O Acampamento Crystal Lake será reaberto. Monitores ansiosos, seus olhos brilhando com nobres ideais, e seus hormônios à flor da pele, estão prontos para liderar as canções e brincadeiras dos hóspedes. Mas há um jogo que não constava na lista de atividades. Alguém resolveu brincar de ""Mate o Monitor.""",Terror,1980,en,https://image.tmdb.org/t/p/w500/rdrVW0qN16Ho8BDwmcqW9oLQtn3.jpg,https://www.youtube.com/watch?v=aDrOvFtzyPQ,90
O Homem Elefante,David Lynch,8.05,3647,"A história de John Merrick, um desafortunado cidadão da Inglaterra vitoriana que era portador do caso mais grave de neurofibromatose múltipla registrado, tendo 90% do seu corpo deformado. Esta situação tendia fazer com que ele passasse toda a sua existência se exibindo em circos de variedades como um monstro. Inicialmente era considerado um débil mental pela sua dificuldade de falar, até que um médico, Frederick Treves, o descobriu e o levou para um hospital. Lá Merrick se liberou emocionalmente e intelectualmente, além de se mostrar uma pessoa sensível ao extremo, que conseguiu recuperar sua dignidade.",Drama,1980,en,https://image.tmdb.org/t/p/w500/tWzF8k2pkdKIVrFDMnN6lwJmLQ.jpg,https://www.youtube.com/watch?v=kxb_1457gGs,124
Touro Indomável,Martin Scorsese,7.924,4438,"O pugilista peso-médio Jake LaMotta (Robert De Niro), chamado de ""o touro do Bronx"", sobe na carreira com a mesma rapidez com que sua vida particular se degrada, graças ao seu temperamento violento e possessivo. Todos ao seu redor são afetados por seu comportamento auto-destrutivo, como seu irmão e empresário Joey LaMotta (Joe Pesci) e sua esposa Vickie (Cathy Moriarty).",Drama,1980,en,https://image.tmdb.org/t/p/w500/bY6pv86ZlK5qDvwr0hp5XsJJwQ3.jpg,https://www.youtube.com/watch?v=F2UKuKxCJqc,129
Os Deuses Devem Estar Loucos,Jamie Uys,7.268,1193,"Uma tribo tem uma vida feliz e tranquila em um remoto deserto da África, mas quando uma garrafa de Coca-Cola cai miraculosamente de um avião, a vida da deles se transforma num caos. O líder da tribo, Xi (N!xau), decide devolver o estranho objeto aos deuses para restaurar a paz no local.",Ação,1980,en,https://image.tmdb.org/t/p/w500/hGarrJ26C9I4K1N4iG2RlrCS6W5.jpg,https://www.youtube.com/watch?v=Ah7qQ_K-OnU,109
Clube dos Pilantras,Harold Ramis,6.602,1201,"Comédia ambientada num clube de golfe exclusivo, cujos sócios são ricos e excêntricos, e os empregados pobres e esquisitos. Danny, personagem principal, trabalha como caddy e faz todo tipo de estripulia para juntar dinheiro para ir para a faculdade.",Comédia,1980,en,https://image.tmdb.org/t/p/w500/j4Y2htkwfEOGmo1HKg1mDISdrD3.jpg,https://www.youtube.com/watch?v=x9Nl39uWEYk,98
Superman II: A Aventura Continua,Richard Lester,6.739,2327,"Três criminosos fugitivos do planeta Krypton, que possuem os mesmos poderes do Superman na Terra, testam a coragem do Homem de Aço. Liderados pelo General Zod, os Kryptonianos assumem o controle da Casa Branca e fazem parceria com Lex Luthor para destruir o Superman e governar o mundo. Mas Superman, que se tornou humano para se aproximar de Lois, percebe que tem a responsabilidade de salvar o planeta.",Ficção científica,1980,en,https://image.tmdb.org/t/p/w500/sU6SFBN2CwHaaP5qecyUVhdtoLQ.jpg,https://www.youtube.com/watch?v=jxD8RlGnP64,127
A Bruma Assassina,John Carpenter,6.722,1599,Comunidade pesqueira está prestes a comemorar cem anos de fundação quando é coberta por uma estranha bruma brilhante. A proprietária e operadora da rádio local crê que algo muito grave está acontecendo e se preocupa em alertar a população.,Terror,1980,en,https://image.tmdb.org/t/p/w500/zqg7z8CzTTdC7gVaUwLpIh0Hc1t.jpg,https://www.youtube.com/watch?v=OvLkwbsg3XA,89
Vestida para Matar,Brian De Palma,6.958,997,"Um terapeuta de Manhattan, o Dr. Robert Elliott, enfrenta o momento mais aterrorizante de sua vida, quando um assassino psicopata começa a atacar as mulheres de sua vida - usando uma navalha roubada de seu escritório. Desesperado para encontrar o assassino antes que outra pessoa seja ferida, Elliott logo se vê envolvido em um mundo de escusos e perturbadores desejos.",Thriller,1980,en,https://image.tmdb.org/t/p/w500/3wlVVkyxACA2yB4mxZZYS05kXnH.jpg,https://www.youtube.com/watch?v=AE37peg5fTU,105
Flash Gordon,Mike Hodges,6.232,1004,"O auto-intitulado imperador do Universo, o imperador do planeta Mongo, Ming (Max Von Sydow) planeja destruir a Terra por meio de seus artifícios tecnológicos. Na Terra, um jogador de futebol americano, cujo apelido é Flash Gordon (Sam J. Jones), se vê num acidente de avião com a bela Dale Arden (Melody Anderson), causado por um ataque de Ming à Terra. Perdidos após a queda, eles se vêem em meio a uma aventura interplanetária, após acidentalmente decolarem no foguete de Zarkov (Richard OBrien), um cientista que sabe da invasão à Terra e planeja evitá-la. Uma vez atraídos para Mongo, eles viverão uma aventura fantástica repleta de batalhas, intrigas e cenários excêntricos, tentando achar uma maneira de salvar a Terra dos planos de Ming.",Ficção científica,1980,en,https://image.tmdb.org/t/p/w500/eTdEaRjtVnFbd5KVhxLRfbYW46e.jpg,https://www.youtube.com/watch?v=VzFwECV8Kkk,114
La Boum - No Tempo Dos Namorados,Claude Pinoteau,6.608,1149,,Drama,1980,fr,https://image.tmdb.org/t/p/w500/qxIbrx8xQuRAoceifhKhAldi5k9.jpg,https://www.youtube.com/watch?v=iQFQkG6PgFw,110
Possessão,Andrzej Żuławski,7.336,1168,"Uma jovem abandona sua família sem um motivo específico. O marido está determinado a descobrir a verdade e começa a seguir a mulher. A princípio, ele suspeita que um homem está envolvido. Mas, aos poucos, ele descobre mais e mais comportamentos estranhos e incidentes bizarros que indicam algo mais do que um caso de amor.",Terror,1981,en,https://image.tmdb.org/t/p/w500/lSX5LLAro7ml0EJ6geRH30V9bmP.jpg,https://www.youtube.com/watch?v=aLXW-oVbTxE,124
Mad Max 2: A Caçada Continua,George Miller,7.389,3875,"No futuro o bem mais precioso é a gasolina, em virtude de uma guerra que acabou com os campos petrolíferos do Oriente Médio. Tendo combustível pode-se fugir da morte ou se dirigir a algum lugar para matar alguém. Neste contexto, Max resolve ajudar uma comunidade a defender sua refinaria contra uma gangue de motoqueiros.",Aventura,1981,en,https://image.tmdb.org/t/p/w500/7E38R1NjCCNACzAqElEm9tg6UIk.jpg,https://www.youtube.com/watch?v=UlwtiOyaoo0,95
Uma Noite Alucinante: A Morte do Demônio,Sam Raimi,7.277,4119,"Cinco estudantes da Universidade de Michigan decidem passar um final de semana em uma casa isolada. Lá eles encontram o livro dos mortos, um documento que data da época da Babilônia e que está relacionado ao livro dos mortos egípcio. Enquanto vasculham a casa os amigos gravam em fita alguns encantamentos demoníacos, escritos no livro. A partir de então eles são possuídos por espíritos, um a um. O primeiro alvo é Cheryl, brutalmente estuprada pelas forças do mal. Ash, seu irmão, resolve levá-la a uma cidade próxima, mas descobre que a única ponte que leva ao local está destruída. Logo a transformação de Cheryl em demônio é concluída, resultando em seu ataque aos amigos.",Terror,1981,en,https://image.tmdb.org/t/p/w500/dCdXagFYR7WwaHuVmZgzw4F0KpP.jpg,https://www.youtube.com/watch?v=_388yct3IQ8,85
O Barco: Inferno no Mar,Wolfgang Petersen,8.083,2292,"Em plena Segunda Guerra Mundial, em 1942, o capitão de um submarino enfrenta enormes dificuldades no comando de uma tripulação pouco experiente. Durante a Batalha do Atlântico Norte, eles vivem num inferno claustrofóbico afundando navios ingleses e procurando barcos aliados.",Drama,1981,de,https://image.tmdb.org/t/p/w500/5ZYw60u95SxaLWY6YjoVoRaQKfg.jpg,https://www.youtube.com/watch?v=vhQYsDggCig,209
O Cão e a Raposa,Richard Rich,7.138,3299,"Raposa e cão crescem juntos como amigos, mas descobrem aos poucos que são inimigos na ordem natural das coisas. Quando adultos, põe a amizade em jogo.",Aventura,1981,en,https://image.tmdb.org/t/p/w500/xy6TyyX9sr5rYeViJuAYLUAWEwN.jpg,https://www.youtube.com/watch?v=IiMlVVKvx38,82
007 Somente para Seus Olhos,John Glen,6.535,1904,"Quando um navio britânico é afundado em águas estrangeiras, as superpotências mundiais começam uma corrida desesperada para achar sua carga: Um sistema submarino de controle nuclear. E James Bond (Roger Moore) é lançado a uma de suas mais eletrizantes aventuras ao participar da procura... E evitar a devastação mundial!",Aventura,1981,en,https://image.tmdb.org/t/p/w500/v3TFKkWFgsQcBvN29s1P7meOt2j.jpg,https://www.youtube.com/watch?v=e0iF8TCk4Fw,128
Fuga de Nova York,John Carpenter,7.058,3269,"Em 1997, Nova York se tornou uma prisão de segurança máxima onde estão os piores criminosos. Mas quando o avião do Presidente dos EUA cai em Manhattan, é oferecida a liberdade a um condenado e herói de guerra para resgatar o mandatário.",Ficção científica,1981,en,https://image.tmdb.org/t/p/w500/kvrMjyI5VZiRKP7toOI2ho4t4SY.jpg,https://www.youtube.com/watch?v=EvNxsIiZSjs,99
Sexta-Feira 13 - Parte 2,Steve Miner,6.183,1742,"Cinco anos após o horrível massacre no acampamento Crystal Lake, tudo que resta é a lenda de Jason Voorhees e sua mãe, que assassinou sete instrutores do acampamento. Num acampamento de verão próximo, os novos instrutores não sabem que têm de ficar o mais distante possível daquele lugar. Descuidados, os jovens circulam pela área, sem sentir a presença ameaçadora do mal. Um a um, eles são atacados e mortos brutalmente.",Terror,1981,en,https://image.tmdb.org/t/p/w500/zAn4DIg7Gqa0G48oPeJzYfh4Rqx.jpg,https://www.youtube.com/watch?v=3mNnJuOoI80,87
"Excalibur, a Espada do Poder",John Boorman,6.953,1038,"O mago Merlin (Nicol Williamson) dá ao rei Uther Pendragon (Gabriel Byrne) a mística Excalibur, a espada do poder. Durante uma emboscada Uther é ferido mortalmente e, pouco antes de morrer, enterra a espada em uma pedra. Fica então decidido que o cavaleiro que puder retirá-la da pedra será o novo rei, mas ninguém consegue. Anos depois o país estava divido em guerra entre os senhores feudais e Arthur (Nigel Terry), um jovem escudeiro, retira facilmente a espada da pedra. Alguns nobres juram fidelidade ao novo rei e Merlin relata que Arthur é um filho bastardo de Uther, mas alguns nobres não aceitam sua autoridade.",Aventura,1981,en,https://image.tmdb.org/t/p/w500/wXFy6tLNqoSVm9KHpUdm91OEtQc.jpg,https://www.youtube.com/watch?v=6QR6_17mn5s,120
Halloween II: O Pesadelo Continua,Rick Rosenthal,6.571,2098,"Depois de passar quinze anos em um hospício, o aparentemente indestrutível Myers está a procura de sua irmã. À medida que chega perto de seu alvo, o Dr. Loomis descobre os mistérios horripilantes que há por trás dos atos selvagens do psicopata enfurecido e tenta detê-lo. Myers não poupará ninguém que cruzar seu caminho.",Terror,1981,en,https://image.tmdb.org/t/p/w500/3wCCqM7JSSt6PJFNMEC2fxflDjP.jpg,https://www.youtube.com/watch?v=IOavMInmJiY,92
Os Bandidos do Tempo,Terry Gilliam,6.6,1045,"Seis anões, perseguidos por um certo Ser Supremo, escoltam um adolescente inglês através do tempo. Usando um mapa, eles viajam no tempo ao mesmo tempo em que fogem dos perigos. Ótimo roteiro, repleto de idéias originais e engraçadas, com direção brilhante de Terry Gilliam e o humor típico do grupo Monty Python.",Família,1981,en,https://image.tmdb.org/t/p/w500/b53Ls7imYmHH5Q4YmrMOHhXdFIO.jpg,https://www.youtube.com/watch?v=vioocIR0gHQ,116
